id,eclass,CO2,CO,HC,NOx,PMx,fuel,electricity,noise,route,type,waiting,lane,pos,speed,angle,x,y
47 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,64.49,47 60,DEFAULT_VEHTYPE,0,24926513#13_0,5.84,15.11,221.86,3994.98,2837.95
49 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,71.11,49 60,DEFAULT_VEHTYPE,0,819350925#3_0,90.33,26.95,290.63,2843.1,1973.31
5 60,HBEFA3/PC_G_EU4,4196.51,86.45,0.49,1.74,0.07,1338.51,0,64.06,5 60,DEFAULT_VEHTYPE,0,:7201339588_0_0,4.75,7.64,187.63,3385.22,3068.4
50 60,HBEFA3/PC_G_EU4,6472.62,135.1,0.77,2.82,0.13,2064.46,0,68.94,50 60,DEFAULT_VEHTYPE,0,33262191_0,10.01,7.49,326.33,3381.17,2305.96
51 60,HBEFA3/PC_G_EU4,3068.12,144.13,0.73,1.37,0.07,978.63,0,62.83,51 60,DEFAULT_VEHTYPE,0,:7206774384_0_0,1.6,1.76,314.31,3006.22,2363.88
52 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,50.95,52 60,DEFAULT_VEHTYPE,0,-646964286#0_0,25.49,6.05,139.18,2773.52,2796.88
53 60,HBEFA3/PC_G_EU4,4568.98,19.89,0.2,1.53,0.07,1457.29,0,70.68,53 60,DEFAULT_VEHTYPE,0,828126964#6_0,65.67,23.36,227.71,3274.83,3237.37
54 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.54,54 60,DEFAULT_VEHTYPE,0,:7201338976_2_0,6.45,4.76,169.19,4412.45,2869.46
56 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.08,56 60,DEFAULT_VEHTYPE,0,:32537817_1_0,9.79,7.92,236.42,3370.11,1958.32
58 60,HBEFA3/PC_G_EU4,3213.41,32.27,0.23,0.72,0.06,1024.96,0,73.95,58 60,DEFAULT_VEHTYPE,0,24667122#37_0,15.19,31.22,224.27,3724.91,2957.85
59 60,HBEFA3/PC_G_EU4,9393.52,144.05,0.88,4.05,0.2,2996.07,0,71,59 60,DEFAULT_VEHTYPE,0,645095537#0_0,44.7,13.13,306.2,2795.84,3336.37
60,HBEFA3/PC_G_EU4,4793.52,39.89,0.29,1.84,0.07,1528.91,0,66.72,!60,DEFAULT_VEHTYPE,0,700632939#11_0,162.29,14.7,227.75,2925.53,2646.86
61,HBEFA3/PC_G_EU4,8549.61,123.06,0.77,3.64,0.17,2726.9,0,69.97,!61,DEFAULT_VEHTYPE,0,-646964274#1_0,37.92,13.69,222.74,2919.79,3070.5
62,HBEFA3/PC_G_EU4,4432.87,105.11,0.58,1.88,0.08,1413.9,0,64.77,!62,DEFAULT_VEHTYPE,0,107484285#1_0,14.53,6.47,222.41,4041.93,2834.22
64,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,63.93,!64,DEFAULT_VEHTYPE,0,701376130#16_0,34.64,16.7,136.88,2913.79,2948.93
65,HBEFA3/PC_G_EU4,10510.05,142.31,0.91,4.33,0.23,3352.18,0,72.93,!65,DEFAULT_VEHTYPE,0,:7201339502_1_1,9.03,23.41,231.27,3656.53,2891.04
66,HBEFA3/PC_G_EU4,8882.02,146.29,0.88,3.85,0.19,2832.93,0,70.87,!66,DEFAULT_VEHTYPE,0,707378481#6_0,27.63,11.41,209.58,2461.19,3280.96
67,HBEFA3/PC_G_EU4,11521.71,179.98,1.1,5.02,0.25,3674.84,0,73.06,!67,DEFAULT_VEHTYPE,0,-24926542#1_0,48.03,14.41,132.27,4425.09,3029.58
68,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,49.77,!68,DEFAULT_VEHTYPE,0,-24933876#0_0,88.34,4.78,70.06,4055.26,2700.4
69,HBEFA3/PC_G_EU4,10012.95,142.15,0.89,4.28,0.21,3193.63,0,71.34,!69,DEFAULT_VEHTYPE,0,692908717#6_0,7.9,15.75,146.35,3610.28,2295.64
7 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,58.99,7 60,DEFAULT_VEHTYPE,0,694200124#2_0,25.31,10.66,334.48,2644.72,2280.49
70,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.06,!70,DEFAULT_VEHTYPE,0,24934068#0_0,75.21,12.23,221.99,4474.99,2360.19
71,HBEFA3/PC_G_EU4,7552.06,107.88,0.67,3.19,0.15,2408.74,0,68.91,!71,DEFAULT_VEHTYPE,0,-703143665#2_0,54.29,12.88,42.6,3055.56,3208.92
72,HBEFA3/PC_G_EU4,6848.47,109.99,0.66,2.91,0.13,2184.33,0,68.19,!72,DEFAULT_VEHTYPE,0,24926458#9_0,24.49,10.75,311.91,4143.1,2914.06
73,HBEFA3/PC_G_EU4,5480.68,97.18,0.57,2.31,0.1,1748.08,0,66.32,!73,DEFAULT_VEHTYPE,0,30037829#0_0,32.8,9.11,342.97,2750.26,2231.97
74,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,44.72,!74,DEFAULT_VEHTYPE,0,-693476037#0_0,21.35,3.01,307.79,2789.46,3238.83
75,HBEFA3/PC_G_EU4,5364.43,126.85,0.7,2.33,0.11,1711.02,0,67.27,!75,DEFAULT_VEHTYPE,0,890218773#7_1,17.55,6.26,228.61,2549.95,2579.1
76,HBEFA3/PC_G_EU4,5011.56,143.83,0.77,2.21,0.11,1598.48,0,68.4,!76,DEFAULT_VEHTYPE,0,24926503#0_0,11.53,4.43,312.82,4201.64,3201.29
77,HBEFA3/PC_G_EU4,3101.35,147.45,0.74,1.39,0.07,989.23,0,63.57,!77,DEFAULT_VEHTYPE,0,:7208831224_5_0,1.6,1.6,120.12,3675.63,2442.15
9 60,HBEFA3/PC_G_EU4,11872.63,173.98,1.08,5.12,0.26,3786.77,0,72.9,9 60,DEFAULT_VEHTYPE,0,24783975#0_0,67.32,17.44,125.34,4170.56,2185.27
0 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,55.48,0 60,DEFAULT_VEHTYPE,0,4987210#1_0,196.03,8.8,167.23,3844.8,2698.14
1 60,HBEFA3/PC_G_EU4,2549.64,0.47,0.06,0.81,0.02,813.23,0,64.49,1 60,DEFAULT_VEHTYPE,0,:269295450_4_0,8.37,13.54,102.2,2751.77,2599.59
12 60,HBEFA3/PC_G_EU4,8118.46,107.64,0.69,3.11,0.18,2589.4,0,73.44,12 60,DEFAULT_VEHTYPE,0,890218773#5_1,10.57,27.47,227.82,2610.74,2633.12
13 60,HBEFA3/PC_G_EU4,12993.89,198.48,1.22,5.65,0.29,4144.39,0,73.91,13 60,DEFAULT_VEHTYPE,0,28664939#5_0,49.23,17.01,251.29,3843.08,2480.48
15 60,HBEFA3/PC_G_EU4,12965.43,201.83,1.24,5.67,0.29,4135.31,0,74.09,15 60,DEFAULT_VEHTYPE,0,:7201339434_0_1,2.09,16,44.44,3709.6,2911.44
18 60,HBEFA3/PC_G_EU4,5495.39,105.18,0.61,2.33,0.11,1752.78,0,66.49,18 60,DEFAULT_VEHTYPE,0,:7872488960_2_0,13.51,8.37,64.43,3579.34,2807.9
19 60,HBEFA3/PC_G_EU4,13890.81,254.82,1.51,5.75,0.34,4430.49,0,76.49,19 60,DEFAULT_VEHTYPE,0,4987249#34_0,0.51,31.53,53.3,3434.52,2695.97
2 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,70.61,2 60,DEFAULT_VEHTYPE,0,4987249#97_0,236.67,25.53,64.12,4592.75,3577.86
20 60,HBEFA3/PC_G_EU4,5753.47,119.76,0.68,2.48,0.11,1835.09,0,67.34,20 60,DEFAULT_VEHTYPE,0,828126964#7_0,11.46,7.53,227.59,3217.36,3185.05
21 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,63.89,21 60,DEFAULT_VEHTYPE,0,24926510_0,82.41,15.14,312.08,4041.21,3021.45
23 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,64.28,23 60,DEFAULT_VEHTYPE,0,:8621458915_0_0,5.35,17.17,117.51,2881.53,2276.38
24 60,HBEFA3/PC_G_EU4,11773.6,185.96,1.14,4.82,0.27,3755.2,0,74.78,24 60,DEFAULT_VEHTYPE,0,4987249#64_1,9.96,28.03,45.25,3827.14,3041.28
26 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,57.46,26 60,DEFAULT_VEHTYPE,0,:6605198947_3_0,9.78,10.22,217.83,2536.97,2565.81
28 60,HBEFA3/PC_G_EU4,4045.99,23.17,0.2,1.48,0.06,1290.48,0,66.3,28 60,DEFAULT_VEHTYPE,0,694201304#1_0,91.3,14.95,146.68,3759.04,3066.75
29 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,71.41,29 60,DEFAULT_VEHTYPE,0,828126964#12_0,1.6,26.24,228.05,3058.78,3042.31
3 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,57.66,3 60,DEFAULT_VEHTYPE,0,:7872488961_2_0,6.93,7.4,188.34,3538.39,2795.02
30 60,HBEFA3/PC_G_EU4,20235.84,356.83,2.13,8.83,0.49,6454.2,0,78.34,30 60,DEFAULT_VEHTYPE,0,:7872192221_0_1,3.76,27.42,51.89,3042.22,2401.99
32 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.64,32 60,DEFAULT_VEHTYPE,0,25087607#0_0,58.17,12.73,114.81,2807.63,2574.07
33 60,HBEFA3/PC_G_EU4,6303.57,121.85,0.7,2.72,0.13,2010.55,0,68.03,33 60,DEFAULT_VEHTYPE,0,-24926458#11_0,14.74,8.37,131.92,4114.19,2935.72
34 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,63.92,34 60,DEFAULT_VEHTYPE,0,505582583#0_0,6.85,15.52,72.07,3879.61,3078.81
35 60,HBEFA3/PC_G_EU4,4707.17,102.26,0.58,1.99,0.09,1501.38,0,65.2,35 60,DEFAULT_VEHTYPE,0,:6066663888_4_0,4.91,7.18,307.2,2550.53,3158.79
36 60,HBEFA3/PC_G_EU4,13497.69,202.87,1.25,5.83,0.3,4305.08,0,74.11,36 60,DEFAULT_VEHTYPE,0,24764569#7_0,17.01,19.47,291.63,3128.75,2179.03
37 60,HBEFA3/PC_G_EU4,6076.89,49.01,0.37,2.28,0.11,1938.24,0,70.4,37 60,DEFAULT_VEHTYPE,0,4987210#2_0,41.22,21.63,167.11,3857.76,2641.4
38 60,HBEFA3/PC_G_EU4,13542.89,202.65,1.26,5.81,0.31,4319.49,0,74.2,38 60,DEFAULT_VEHTYPE,0,828126964#10_0,7.42,21.43,228.06,3138.81,3114.22
40 60,HBEFA3/PC_G_EU4,1824.18,9.7,0.08,0.55,0,581.85,0,61.75,40 60,DEFAULT_VEHTYPE,0,-703143666#1_0,73.44,10.4,127.84,2955.31,3335.74
42 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,49.23,42 60,DEFAULT_VEHTYPE,0,:7201339039_0_0,3.74,4.53,338.07,3704.36,2509.68
43 60,HBEFA3/PC_G_EU4,11550.6,163.71,1.03,4.93,0.25,3684.06,0,72.67,43 60,DEFAULT_VEHTYPE,0,645419926#2_0,12.63,18.91,311.99,4046.18,2716.28
44 60,HBEFA3/PC_G_EU4,4989.29,58.37,0.38,1.99,0.08,1591.35,0,66.05,44 60,DEFAULT_VEHTYPE,0,24926513#2_0,50.43,12.42,221.86,4268.87,3143.62
45 60,HBEFA3/PC_G_EU4,1980.65,0,0.01,0.56,0,631.75,0,63.62,45 60,DEFAULT_VEHTYPE,0,694201304#0_0,12.31,12.82,136.76,3684.47,3196.32
46 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,50.66,46 60,DEFAULT_VEHTYPE,0,:7204275467_2_0,1.81,4.59,174.59,3639.45,3002.8
47 60,HBEFA3/PC_G_EU4,4209.49,23.68,0.21,1.55,0.06,1342.63,0,66.69,47 60,DEFAULT_VEHTYPE,0,24926513#13_0,21.37,15.53,221.86,3984.62,2826.39
49 60,HBEFA3/PC_G_EU4,9247.95,131.25,0.83,3.64,0.21,2949.65,0,73.79,49 60,DEFAULT_VEHTYPE,0,819350925#3_0,117.87,27.54,290.6,2817.56,1982.93
5 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,52.6,5 60,DEFAULT_VEHTYPE,0,:6579615631_1_0,0.6,5.66,218.17,3381.89,3063.9
50 60,HBEFA3/PC_G_EU4,7848.03,139.73,0.82,3.41,0.16,2503.14,0,70.07,50 60,DEFAULT_VEHTYPE,0,33262191_0,19.75,9.75,326.33,3375.77,2314.07
51 60,HBEFA3/PC_G_EU4,3345.11,129.36,0.67,1.46,0.07,1066.97,0,62.91,51 60,DEFAULT_VEHTYPE,0,:7206774384_0_0,4.66,3.06,327.29,3004.9,2366.56
52 60,HBEFA3/PC_G_EU4,4845.57,101.82,0.58,2.05,0.09,1545.52,0,65.43,52 60,DEFAULT_VEHTYPE,0,:6605210299_3_0,4.27,7.47,153.71,2777.3,2790.63
53 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,66.93,53 60,DEFAULT_VEHTYPE,0,828126964#6_1,86.31,20.64,227.71,3261.72,3221.11
54 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.41,54 60,DEFAULT_VEHTYPE,0,26752039#7_0,1.79,4.37,213.53,4409.85,2865.98
56 60,HBEFA3/PC_G_EU4,6434.33,111.65,0.66,2.74,0.13,2052.25,0,67.8,56 60,DEFAULT_VEHTYPE,0,:32537630_0_0,5.72,9.64,236.49,3362.08,1953
58 60,HBEFA3/PC_G_EU4,10936.55,195.98,1.17,4.35,0.27,3488.24,0,75.71,58 60,DEFAULT_VEHTYPE,0,24667122#40_0,5.66,31.76,226.09,3702.54,2935.37
59 60,HBEFA3/PC_G_EU4,6323.48,74.16,0.49,2.58,0.12,2016.88,0,67.82,59 60,DEFAULT_VEHTYPE,0,:6596228609_4_0,10.71,14.2,306.22,2784.38,3344.76
60,HBEFA3/PC_G_EU4,3944.85,20.43,0.18,1.43,0.05,1258.23,0,66.29,!60,DEFAULT_VEHTYPE,0,700632939#11_0,177.37,15.08,241.3,2913.55,2637.87
61,HBEFA3/PC_G_EU4,2630.99,0.69,0.06,0.84,0.02,839.17,0,64.69,!61,DEFAULT_VEHTYPE,0,:6066661963_1_0,10.73,13.78,222.69,2910.45,3060.38
62,HBEFA3/PC_G_EU4,5306.1,105.18,0.6,2.25,0.1,1692.4,0,66.22,!62,DEFAULT_VEHTYPE,0,107484285#1_0,22.54,8.01,222.41,4036.53,2828.3
64,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,59.65,!64,DEFAULT_VEHTYPE,0,701376130#16_0,46.85,12.2,136.88,2922.13,2940.02
65,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,69.03,!65,DEFAULT_VEHTYPE,0,:7872626531_0_1,0.07,22.59,231.64,3638.82,2877.01
66,HBEFA3/PC_G_EU4,6870.77,94.41,0.59,2.87,0.13,2191.44,0,68.14,!66,DEFAULT_VEHTYPE,0,707378481#6_0,40.43,12.8,209.58,2454.87,3269.83
67,HBEFA3/PC_G_EU4,7167.34,84.42,0.56,2.94,0.14,2286.03,0,68.86,!67,DEFAULT_VEHTYPE,0,:7201338967_7_0,2.93,15.56,132.25,4436.61,3019.11
68,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,51.21,!68,DEFAULT_VEHTYPE,0,:7201339014_3_0,2.64,3.26,43.86,4056.57,2702.88
69,HBEFA3/PC_G_EU4,14984.74,235.73,1.44,6.56,0.34,4779.37,0,75.4,!69,DEFAULT_VEHTYPE,0,692908717#6_0,26.19,18.29,146.35,3620.41,2280.41
7 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,52.77,7 60,DEFAULT_VEHTYPE,0,:330791233_3_0,4.67,6.99,351.79,2643.16,2287.15
70,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.16,!70,DEFAULT_VEHTYPE,0,24934068#0_0,83.15,7.95,221.99,4469.67,2354.28
71,HBEFA3/PC_G_EU4,4133.84,33.98,0.25,1.56,0.06,1318.51,0,65.63,!71,DEFAULT_VEHTYPE,0,-703143665#2_0,67.7,13.4,42.6,3064.64,3218.79
72,HBEFA3/PC_G_EU4,6027.16,83.04,0.52,2.49,0.11,1922.38,0,67.11,!72,DEFAULT_VEHTYPE,0,:7201338987_4_0,6.54,11.98,311.93,4134.19,2922.07
73,HBEFA3/PC_G_EU4,9809.18,163.63,0.98,4.29,0.21,3128.64,0,72.05,!73,DEFAULT_VEHTYPE,0,30037829#0_0,44.43,11.63,342.97,2746.86,2243.09
74,HBEFA3/PC_G_EU4,2218.41,108.98,0.55,0.93,0.04,707.62,0,56.61,!74,DEFAULT_VEHTYPE,0,:6066661968_1_0,1.97,2.88,291.9,2786.83,3239.26
75,HBEFA3/PC_G_EU4,5022.04,102.57,0.58,2.13,0.09,1601.81,0,65.73,!75,DEFAULT_VEHTYPE,0,890218773#7_1,25.27,7.72,227.84,2544.24,2573.93
76,HBEFA3/PC_G_EU4,4169.71,108.4,0.59,1.78,0.08,1329.96,0,64.33,!76,DEFAULT_VEHTYPE,0,24926503#0_0,17.3,5.78,312.82,4197.4,3205.22
77,HBEFA3/PC_G_EU4,4712.23,143.97,0.77,2.08,0.1,1503.01,0,68.02,!77,DEFAULT_VEHTYPE,0,:7208831224_5_0,5.58,3.98,133.61,3678.39,2439.34
79,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!79,DEFAULT_VEHTYPE,0,-700840147#6_0,5.1,0,126.06,4234.94,3288.23
9 60,HBEFA3/PC_G_EU4,13129.16,195.34,1.21,5.66,0.29,4187.53,0,73.84,9 60,DEFAULT_VEHTYPE,0,:270870026_7_0,1.02,19.43,125.34,4186.41,2174.03
0 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.53,0 60,DEFAULT_VEHTYPE,0,:7201339054_8_0,6.82,7.59,150.15,3848,2691.42
1 60,HBEFA3/PC_G_EU4,1441.63,0,0,0.3,0,459.83,0,63.6,1 60,DEFAULT_VEHTYPE,0,25087607#0_0,10.04,13.3,114.81,2763.94,2594.26
12 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,69.4,12 60,DEFAULT_VEHTYPE,0,890218773#6_1,2.06,24.68,227.84,2592.44,2616.55
13 60,HBEFA3/PC_G_EU4,11899.96,171.05,1.07,5.1,0.26,3795.48,0,72.92,13 60,DEFAULT_VEHTYPE,0,28664939#5_0,68.06,18.83,251.29,3825.25,2474.44
15 60,HBEFA3/PC_G_EU4,11429.08,163.65,1.02,4.9,0.25,3645.3,0,72.54,15 60,DEFAULT_VEHTYPE,0,4987249#54_1,14.88,17.85,42.65,3721.8,2924.41
18 60,HBEFA3/PC_G_EU4,6398.23,107.36,0.64,2.72,0.12,2040.73,0,67.66,18 60,DEFAULT_VEHTYPE,0,:7872626532_0_1,4.12,10.01,53.32,3587.51,2813.7
19 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,72.95,19 60,DEFAULT_VEHTYPE,0,4987249#36_0,0.2,30.46,53.44,3458.98,2714.13
2 60,HBEFA3/PC_G_EU4,8335.15,105.55,0.69,3.25,0.18,2658.51,0,72.97,2 60,DEFAULT_VEHTYPE,0,4987249#97_0,262.75,26.08,65.06,4616.26,3589.12
20 60,HBEFA3/PC_G_EU4,7057.59,125.56,0.74,3.04,0.14,2251.04,0,68.86,20 60,DEFAULT_VEHTYPE,0,828126964#7_0,20.99,9.53,227.8,3210.32,3178.64
21 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,57.86,21 60,DEFAULT_VEHTYPE,0,24926510_0,93.05,10.64,312.08,4033.31,3028.58
23 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,60.16,23 60,DEFAULT_VEHTYPE,0,24852990#8_0,10.14,12.67,117.15,2892.81,2270.58
24 60,HBEFA3/PC_G_EU4,2976.27,3.21,0.09,0.68,0.04,949.31,0,72.38,24 60,DEFAULT_VEHTYPE,0,:7872626551_0_1,2.85,27.74,44.92,3846.75,3060.89
26 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,58.31,26 60,DEFAULT_VEHTYPE,0,843575350_0,0.73,9.12,182.34,2535.02,2557.2
28 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,63.71,28 60,DEFAULT_VEHTYPE,0,:7203483783_0_0,2.86,14.34,146.37,3766.88,3054.74
29 60,HBEFA3/PC_G_EU4,3503.96,6.07,0.12,0.97,0.05,1117.62,0,71.71,29 60,DEFAULT_VEHTYPE,0,828126964#12_0,27.67,26.08,228.06,3039.38,3024.88
3 60,HBEFA3/PC_G_EU4,2769.84,55.97,0.32,1.06,0.04,883.47,0,61.34,3 60,DEFAULT_VEHTYPE,0,771970759_0,7.26,7.74,110.83,3544.09,2790.94
30 60,HBEFA3/PC_G_EU4,2360.52,0,0,0.4,0.03,752.92,0,71.96,30 60,DEFAULT_VEHTYPE,0,4987249#12_1,1.09,27.07,51.98,3063.53,2418.69
32 60,HBEFA3/PC_G_EU4,6973.82,88.73,0.57,2.89,0.13,2224.31,0,68.38,32 60,DEFAULT_VEHTYPE,0,25087607#0_0,72.17,14,114.81,2820.34,2568.19
33 60,HBEFA3/PC_G_EU4,6863.11,115.57,0.69,2.93,0.14,2189,0,68.34,33 60,DEFAULT_VEHTYPE,0,:7201338997_7_0,0.65,10.16,131.92,4121.75,2928.93
34 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,64.69,34 60,DEFAULT_VEHTYPE,0,505582583#0_0,21.99,15.14,56,3892.9,3085.96
35 60,HBEFA3/PC_G_EU4,5683.15,105.01,0.61,2.41,0.11,1812.66,0,66.74,35 60,DEFAULT_VEHTYPE,0,:6066663888_4_0,13.67,8.76,301.93,2543.2,3163.56
36 60,HBEFA3/PC_G_EU4,11644.18,163.54,1.03,4.92,0.25,3713.91,0,72.98,36 60,DEFAULT_VEHTYPE,0,24764569#7_0,37.99,20.99,291.63,3109.24,2186.77
37 60,HBEFA3/PC_G_EU4,4607.91,18.85,0.2,1.58,0.07,1469.71,0,69.96,37 60,DEFAULT_VEHTYPE,0,4987210#3_0,6.91,21.82,167.09,3862.62,2620.14
38 60,HBEFA3/PC_G_EU4,17144.35,279.23,1.7,7.46,0.4,5468.17,0,76.51,38 60,DEFAULT_VEHTYPE,0,828126964#10_0,31,23.58,228.06,3121.28,3098.46
40 60,HBEFA3/PC_G_EU4,2918.2,29.73,0.2,1.06,0.03,930.79,0,63.1,40 60,DEFAULT_VEHTYPE,0,-703143666#1_0,84.11,10.68,127.84,2963.74,3329.19
42 60,HBEFA3/PC_G_EU4,2674.9,88.94,0.47,1.09,0.04,853.2,0,59.87,42 60,DEFAULT_VEHTYPE,0,:7201339039_0_0,8.66,4.92,35.25,3707.08,2513.45
43 60,HBEFA3/PC_G_EU4,15235.39,237.47,1.46,6.62,0.35,4859.31,0,75.3,43 60,DEFAULT_VEHTYPE,0,645419926#3_0,2.48,21.07,312.02,4030.53,2730.38
44 60,HBEFA3/PC_G_EU4,2045.14,0,0.04,0.6,0.01,652.32,0,63.35,44 60,DEFAULT_VEHTYPE,0,24926513#2_0,62.8,12.37,221.86,4260.61,3134.4
45 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.23,45 60,DEFAULT_VEHTYPE,0,694201304#0_0,24.21,11.9,137.7,3692.58,3187.61
46 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.76,46 60,DEFAULT_VEHTYPE,0,:7204275467_2_0,6.12,4.3,197.82,3638.13,2999.53
47 60,HBEFA3/PC_G_EU4,1299.84,0,0,0.18,0,414.61,0,64.91,47 60,DEFAULT_VEHTYPE,0,24926513#13_0,36.6,15.23,221.86,3974.45,2815.04
49 60,HBEFA3/PC_G_EU4,1789.35,0,0,0.13,0.01,570.75,0,71.88,49 60,DEFAULT_VEHTYPE,0,819350925#3_0,144.97,27.1,290.6,2792.42,1992.41
5 60,HBEFA3/PC_G_EU4,2176.58,68.55,0.36,0.84,0.03,694.26,0,58.86,5 60,DEFAULT_VEHTYPE,0,:6579615631_1_0,6.28,5.69,185.46,3381.01,3058.69
50 60,HBEFA3/PC_G_EU4,8977.94,144.19,0.87,3.89,0.19,2863.52,0,70.81,50 60,DEFAULT_VEHTYPE,0,33262191_0,31.68,11.93,326.33,3369.16,2324
51 60,HBEFA3/PC_G_EU4,4922.42,132.44,0.72,2.15,0.1,1570.04,0,67.09,51 60,DEFAULT_VEHTYPE,0,:7206789987_0_1,1.74,5.13,4.69,3005.43,2373.05
52 60,HBEFA3/PC_G_EU4,2231.89,47.2,0.26,0.82,0.02,711.9,0,60.26,52 60,DEFAULT_VEHTYPE,0,890218773#1_0,2.67,7.54,224.52,2773.17,2784.66
53 60,HBEFA3/PC_G_EU4,17746.36,290.55,1.76,7.76,0.42,5660.18,0,76.89,53 60,DEFAULT_VEHTYPE,0,828126964#6_1,109.28,22.97,227.71,3244.72,3205.65
54 60,HBEFA3/PC_G_EU4,5555.09,128.82,0.72,2.41,0.11,1771.83,0,67.64,54 60,DEFAULT_VEHTYPE,0,:7201338977_1_0,2.07,6.42,222.02,4405.55,2861.21
56 60,HBEFA3/PC_G_EU4,9667.27,157.66,0.95,4.21,0.21,3083.38,0,71.68,56 60,DEFAULT_VEHTYPE,0,28309695#22_0,6.52,12.02,236.6,3352.05,1946.37
58 60,HBEFA3/PC_G_EU4,2248.31,12.86,0.12,0.26,0.04,717.14,0,73.84,58 60,DEFAULT_VEHTYPE,0,24667122#42_0,0.12,31.27,228.7,3679.53,2914.33
59 60,HBEFA3/PC_G_EU4,2185.43,0,0,0.62,0.01,697.07,0,64.65,59 60,DEFAULT_VEHTYPE,0,645095537#1_0,10.47,14.16,306.18,2772.96,3353.12
60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,64.28,!60,DEFAULT_VEHTYPE,0,700632939#11_0,192.03,14.66,268.57,2899.27,2635.27
61,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.41,!61,DEFAULT_VEHTYPE,0,-646964274#0_0,8.89,12.57,222.66,2901.93,3051.13
62,HBEFA3/PC_G_EU4,6895.18,118.92,0.71,2.96,0.14,2199.23,0,68.47,!62,DEFAULT_VEHTYPE,0,107484285#1_0,32.41,9.87,222.41,4029.87,2821.01
64,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.65,!64,DEFAULT_VEHTYPE,0,701376130#16_0,55.07,8.23,136.88,2927.76,2934.01
65,HBEFA3/PC_G_EU4,3334.19,0,0.05,0.97,0.04,1063.46,0,69.93,!65,DEFAULT_VEHTYPE,0,:7872626538_0_1,3.73,22.53,231.71,3621.14,2863.03
66,HBEFA3/PC_G_EU4,11456.01,175.02,1.08,4.98,0.25,3653.89,0,72.81,!66,DEFAULT_VEHTYPE,0,707378481#6_0,55.52,15.09,209.58,2447.42,3256.71
67,HBEFA3/PC_G_EU4,5191.4,41,0.31,1.99,0.08,1655.81,0,67.62,!67,DEFAULT_VEHTYPE,0,-24926542#0_0,4.71,16.18,132.27,4448.58,3008.23
68,HBEFA3/PC_G_EU4,2600.91,105.77,0.54,1.09,0.05,829.61,0,59.09,!68,DEFAULT_VEHTYPE,0,24933876#0_0,1.59,3.62,293.42,4053.25,2703.08
69,HBEFA3/PC_G_EU4,15461.89,242.28,1.48,6.73,0.35,4931.55,0,75.48,!69,DEFAULT_VEHTYPE,0,692908717#6_0,46.75,20.56,146.35,3631.81,2263.29
7 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,55.87,7 60,DEFAULT_VEHTYPE,0,30038401#0_0,0.24,6.08,32.18,2646.15,2292.36
